osm_id;osm_name
27455459;República de Venezuela
111799975;Francisco Bolognesi
111884980;Los Milagros
111943421;Parque Leoncio Prado
111906737;Las Valvulas
34188690;Avenida El Derby
52967802;Las Moras
24307294;Mateo Pumacahua
110061923;Machu Picchu
239202058;Antonio Cabo
111950137;Los Quechuas
111923276;Maria Parado de Bellido
33820693;Otuzco
111799902;Antonio Raimondi
49734852;Garcia Calderon
68543663;La Ermita
77526849;Loreto
111892146;Felipe Bargana
68186388;Jose Maria Arguedas
115576190;Calle 50
122494061;Gabriel Ortega
111956818;Pablo Adolfo
50219741;Mariscal Mariano Necochea
111963569;Grumete Mejia
111946782;Los Elevadores
34089989;Carlos Tenaud
130771057;Los Quinuales
111935425;Leonardo Ortiz Salcedo
111958596;San Ignacio de Loyola
75040424;Los Cibeles
111919057;Nestor Bermudez
111927709;Genaro Numa L.
111888541;Pasaje 12
4832980;Av. Canta Callao
111914190;Los Cedros
71214929;Misioneros Illescas
111967715;Los Monjaves
129377284;Republica de Panama
111956298;Huarochiri
159091227;Los Heroes
111890177;Alameda Marques de la Bula
54830141;Avenida Arica
111928141;Santa Margarita
171693684;Lima
149319691;Esmerlada
14341810;Sao Paulo
71210333;Calle 4
180521663;Pedro Paulet
167085075;Nevado Chachani
111888389;Los Sauces
75036019;Jr. Miro Quezada
111907169;Manuel Bonnemaison
111907495;Los Cisnes
37615308;Rey de Bahamonde
119562274;Malaga
68212671;Las Lausonias
118423761;Antonio de Zela
111918918;Playa Hermosa
111918321;Yahuar Huaca
111885287;Lorenzo Lotto
111885168;Los Talleres
111933272;Augusto Bernardino Leguia
75036011;Jr. Fabri
71095727;Talara
46960367;Av. Universitaria
37121992;Cañete
111888720;Emilio Sandoval
160443519;Los Forestales
71284939;4 Amigos
39551216;Cahuide
111966103;Bernardo Housson
80476254;San Salvador
35339000;Mariel
75226954;Jr. Zepita
35557441;Abtao
39661764;Av. Faucett
111964808;20 de Enero
64255193;Republica de Panama
119631135;Calle 5
121371598;Chimbote
36032770;Jose Maria Eguren
47700036;Uinco
111939030;Luis Prado
115632382;Angelica Palma
111946293;Pontevedra
72389952;Calle 16
111956692;Rodriguez de Mendoza
122236288;Inca Roca
111885203;Tambo Real
67715712;Pedregal
111937090;Pasaje 9
119441975;Berlin
111900593;Esciron
41224960;Huarochiri
111969187;Villa Maria
111598054;Santa Fe
111960267;Colombia
111887136;Las Torres
111899777;Calle 10
111908439;Grogorio Montes
116992028;Chuquibamba
111886159;Pasaje 1
75039264;Jr. Salaverry
111954580;Conde de Santisteban
144343771;Avenida Piramide del Sol
111962870;Chuquibamba
71082507;Amalia Puga de Lozada
111887144;Lopez de Ayala
181374488;Carlos Augusto Salaverry
53787290;Villa Mercedes
172099442;Av. Tacna
75037342;Jr. Marañon
111955668;Los Robles
162874561;Juan Guillermo Moore
115576269;Calle 49
111905263;Los Lirios
68564953;Avenida Prinicpal
23843770;J. Felix Olcay
71089913;Callao
122236248;Leoncio Prado
68556486;Rio Itaya
36185732;Prol. Fresnos
71211327;Las Flores
115632379;Mercedes Indacochea
71214928;Misonero Vega
144343758;Talia
111799891;I
111598282;Venus
111949983;Las Casuarinas
164105524;Av. Perú
111897369;San Jacinto
122242322;Rio Seco
111910393;Alameda de los Negocios
111953415;Sarita Colonia
111916033;La Florida
4828411;Av. Industrial
111916220;Prol. Gabriel Torres
111917564;Jose Olaya
111886045;Mariscal Castilla
39551040;Turmalina
111899785;Los Nardos
111927689;El Consumidor
75042160;Los Proceres
111915270;Ensenada
53787297;Manuel de la Fuente Chavez
33820149;San Andres
121371931;Juan Tobillas Miller
70661652;Aguamarina
111903346;Los Angeles
111880890;Almirante Miguel Grau
70601035;Los Andes
26359443;Gerobolini
122507484;Alonso Palomino
111927324;Mil Amores
111943263;Enrique Meiggs
111941711;Los Diamantes
111896867;Los Espinos
75223335;Villarán
70671579;Ignacio Merino
54807992;Custodio
111915612;Pilcomayo
226319816;Grifo La Joya
111955412;2 de Mayo
111919354;CALLE A-7
28185186;Av. La Libertad
116911781;Abraham Valdelomar
111898258;Central
111943519;Pasaje B4
70823935;Los Girazoles
28166599;Arica
111895330;Huamanga
111882478;Prolongacion Miguel Grau
110061852;Cuzco
124276176;Los Cedros
116440046;Mar Mediterraneo
111918637;Cicunvalacion
68212652;Los Tomillos
184267215;Berilio
49209642;Independencia
24267010;Los Manzanos
36980655;Alameda de los Conquistadores
173822555;Av. San Juan de Dios
28798267;Republica de Panama
110061885;San Pedro
111966793;Lerida
68327991;Eneldos
111943906;Calle 24
111919238;Pasaje 31
50978476;Ollantay
68324903;Los Helechos
111969214;PRIMAVERA
111896780;Belen
111959159;Los Tulipanes
111923883;Las Azucenas
72389966;Pampas
184267213;Las Gravas
111908930;Las Amapolas
115659315;Prol. Cuzco
111918666;Patria Libre
88161260;Los Damascos
195079467;Paseo de los Andes
114396137;Calle 25
116868107;General Juan Antonio Pezet
111917471;Jose de San Martin
111962522;La Flor
111884771;MAYTA CAPAC
39456737;DEFENSORES DE LIMA
163837953;Tamborrillo
111903793;Boulevard Los Aloes
118276266;Av. Hurin Cusco
46961298;Pablo Chavez
121372118;Calle 72
70656272;Los Melones
111945303;Ica
111893526;Cangallo
39612696;Cuauthemoc
201423238;Javier Prado Este
111942082;Braulio Bondini S.
113541389;Santo Tomás
24306314;Jose de Acosta
111908988;Nuestra Señora de La Gracia
111904190;Chancas
37927340;Alfa Virgen
111889757;Arequipa
111934588;Jose Chavez
111911551;Juana Alarcon de Dammert
116948928;Cuzco
189477892;Bezada
111964425;Nevado Cayrego
111924131;Alameda
111800076;Juan José Muñoz
124276102;Las Acacias
111931848;Buenos Aires
127704303;Joaquín Torrico
24306971;Daniel Olaechea
119546801;Calle 20
24332584;Los Canarios
117598301;Calle C
111899717;16 de Agosto
111935106;JOSE GOMEZ
75037356;Jr. Chiclayo
111934894;Galilea
111908681;30 de Mayo
35102265;Julian Arce
173706339;Regalgar
49218987;Cecilia Túpac Amaru
33750387;Arias R
111964732;Calle 6
37762263;Nicomendes Santa Cruz
131933268;Julio C. Tello
111918580;LOS PRECURSORES
111947766;LOS NARANJOS
111918138;Jorge Chavez
25113831;Rosa de America
47700046;Urubain
71211320;Pasaje 33
111953429;Independencia
71075323;Rufino Echenique
162878828;Enrique Anaya Quintana
75032317;Tacna
47519137;Av. Rafael Escardo
111911821;Santa Margarita
183705021;Los Proceres
110061894;Universitaria
24315794;Av. 28 de Julio
153677607;Ovalo la Mujer
37434905;Calle C
111922642;Piura
111893906;Jose de San Martin
36980632;Torres de Oropesa
77861305;Pasaje B
111905094;Paris
124161890;Calle 5
70625634;Los Melacotones
25138203;San Andes
120582725;Calle A
111965314;Yauca
111958780;Otawa
24252546;Inca
183627226;Pasaje A
111949011;Principal
24252788;Jr. Azagaro
62097542;Bolognesi
162142064;LIBERTAD
111949944;Victor Raul Haya De La Torre
111940838;Cesareo Chacaltana
91568693;Pasaje 3
160307437;Calle 3
207873079;Avenida Tupac Amaru
111925625;Leoncio Prado
28185144;Jose Galvez
71214933;Misionero Alvares
119622465;Antonio Miro Quesada
111910078;Cultura Wari
163066770;Los Jazmines
111936866;San Pablo
67627872;Orion
24252829;Comandante Juan G Moore
111888274;Victorino Laynes
111898842;Prolongacion Flor de Amancaes
70646982;Isis
111954779;Julio Vargas
111891651;Calle 6
37019817;Las Rosas
160698073;Las Moras
111882716;El Aguila
68540185;Bellido
24252472;Morococha
184626419;Boro
68169756;Lanzón
33232793;15 de Enero
111965561;Ceres
131951099;Edmundo Moreau
70671641;Pancho Fierro
47731188;Jose Gabriel Aguilar
24295214;Francisco Lazo
111903607;Trapiche
24252169;General Iglesias
111941571;La Cumbe
163611841;INTERNO
111884649;San Alfonso
144343781;Avenida El Santuario
71284177;Los Cedros
111937880;Los Pinos
111951569;Calle 63
111934007;Los Robles
144177588;Santa Maria
111967347;AVENIDA A
72389965;Acobamba
238775268;Alameda del Premio Real
115715292;Manco Capac
111598107;Av. Micaela Bastidas
33783589;Tupac Amaru
199397441;Independencia
111915606;Los Nogales
88160862;El Naranjal
114504128;Simon Bolivar
39551259;Revolucion
143540845;Los Constructores
110061918;Las Brisas
39452558;José Olaya
68186404;Los Huachos
163820564;Lambayeque
154825072;Tegucigalpa
121371384;Preculsores
77861290;Jose Galdeano y Mendoza
73954273;Atahualpa
75039271;La Perricholi
111959680;Los Sauces
111939578;Chillon
111900157;Malecón Rimac
173177898;Nicolas Ayllon
111924878;25 de Enero
119953810;Gozzoli Sur
111964264;Daniel Alcides Carrion
47700366;General Dianderas
194875170;Yavari
45763048;Panamericana Sur
11986518;Ovalo de Miraflores
122525614;La Cucarda
173009528;Calle 1
111945058;Colombia
111939467;Andromeda
117755716;Los Ayuntamientos
111921790;Pozuso
40268798;Boccioni
111895661;Solidaridad
111907600;Las Orquideas
111821173;Bogotá
111911516;Arguedas
111882116;Viña Queirolo
27925460;Ferre
111936052;Clemente X
111924780;Pasaje 8
111943278;MALECON LAS COLINAS
111965341;Las Cumbres
111933815;Juan Buendia
111970591;Las Piritas
35557930;Van de Velde
111942660;Rimac Pampa
111885561;Jose de La Torre Ugarte
70807363;Calle 34
111966745;Wilfredo Palomino
111948345;Huerta Esquivel
71094111;El Chaco
28746572;Los Tallanes
119442030;Avenida Central
123856649;Los Gladiolos
47731194;Americo Vespucio
115715351;Micaela Bastidas
111963870;Loreto
111887191;Perez de Tudela
19071179;De la aviacion
47731217;Tungasuca
111922919;San Pedro
111881662;AUGUSTO GILDEMEISTER
110154262;Globo Terraqueo
53832048;Sicuani
37762219;Mariscal Oscar Raul Benavides
124018424;Paramonga
203294101;C. Simón Bolivar
183758784;Los Bengalies
38945977;Avenida Benavides
111913964;El Horizonte
111964079;Jorge Basadre
128025343;Batallon de Callao Sur
50979108;Monseñor Luis Lituna
111917053;Parque Fanny
111904842;Calle 73 B
115155566;Los Algarrobos
111912307;Yarquil
111925056;Progreso
114396085;8 de Marzo
111896976;El Alcazar de Toledo
110061908;Ciro Alegria
122494049;Balboa
33783824;Jr. Bolognesi
71208244;Oscar Barrenechea
121371894;Calle 8
154807040;Calle e
111938260;Santa Rosa
111910573;Las Tunas
111894449;Los Olivos
24306755;Estados Unidos
111898044;El Triunfo
111899638;Los Rubies
122507489;San Martin de Porres
53399299;Ambar
172098498;Nicolás de Piérola
126734535;1ro de Mayo
119524881;Los Musicos
124161900;5 Cruces
34112428;CALLE 4
24332171;San Lorenzo
111945271;Calle 4
173706323;Jaspes
53399266;Calle 13
111927499;Los Cardos
70823936;Buganvillas
53331128;Las Cucardas
118847778;Juan de Aliaga
4832976;Jose Granda
134752594;Enrique Oliveros
35486964;Chavez Tueros
125704643;Panamericana Norte
34089918;Tutumo
144177514;Santa Maria
122236313;Libertad
111927318;Augusto Salazar Bondy
111888514;ARTURO SUAREZ
119537543;J
41006534;Saturno
114958065;Calle 7
33471236;Diego Aguero
111911243;Siuza
111957654;Los Riachualeos
115224438;Cometas
111923156;Plaza Principal
163820565;Huanuco
111936093;Los Manufactureros
107472094;República de Cuba
40716663;Paracas
163822883;Mancora
36035432;Villegas
4827878;Hector Garcia Ribeyro
111905561;San Alberto
77526823;Macarino
111932293;Juan Guerra
68335669;Baquelitas
24294969;Canaval y Moreyra
111922575;Las Dalias
111909012;San Luis
226408711;Huarangal
111916421;Media Luna
116911852;Teodoro Garrido
115576217;Calle 46
111941670;Manuel Casos
68212662;Los Ruibarbos
77861314;Pastaza
111955070;Rafael Sanzio
111951848;Mariano Necochea
111929960;Central
55490272;Carlos Germán Amezaga
111967767;Mariano Pastor Sevilla
71284607;Los Alamos
67716596;Los Esmeriles
68169438;Quipucamayoc
111907245;SANTA INES
111956318;Comandante Gustaba Jimenez
119562228;Domingo espinar
35893285;Calle 29
35173534;Duccio
123853240;Calle 3
124009410;Av. San Diego de Alcala
111902554;LUIS VILLARAN
124146897;Calle 14
127873617;Loma Alegre
34112011;Palmera
111887573;Condesuyos
71089920;San Martín
72729824;Jr. San Octavio
116992004;Espinar
35140127;Jorge Cuba
160558159;Amsterdan
118276389;Los Chancas
38656188;Borges
116911828;Montero Rojas
111918155;Los Jazmines
37566514;Cumbibira
111926334;Maldonado
111901270;San Luis
67698876;Las Oxalidas
111934345;Francisco Bejarano
111598233;Calle 5
70608148;Los Lirios
35893661;Francisco de Cuellar
37615339;Luis Sologuren
37719189;Campania
49796970;Jose Gregorio Paredes
111821193;Argentina
183627183;Calle B
111924184;Nicolas Ayllon
111949988;Almirante Miguel Grau
111967290;CALLE 1
111909741;Nevado Yerupaja
77526817;Loreto
115576160;Calle 63
71095719;Huánuco
53399281;Jade
36050182;Buganvilla
70677427;Santa Rosa
41006593;Neptuno
180638216;Betta
74701007;Santa Rosa
68170896;Luis Aldana
111889400;Calle K
111890649;Santa Rosa
118430253;Neptuno
111916227;Alfonso Ugarte
111899135;Los Asteroides
116911877;Enrique Villar
111903025;LOS FLAMENCOS
71214924;Misioneros Salas
111949761;Virgen del Chapi
68212681;Los Eleboros
116948906;Cangallo
173421665;Frazier
122215637;Santa Rosa de Lima
111956757;Calle 22
64222865;Av. 28 de Julio
111879434;La Madrileña
71284591;Pasaje C
143762675;Guillermo Billinghurst
111892950;Loreto
11987159;Alfredo Benavides
119546822;Los Granados
111886273;Los Zafiros
114396082;Calle 24
111881281;Cuzco
68524923;Las Esmeraldas
111889728;San Pedro
111917012;Las Herramientas
119442043;Pasaje 1
162139426;LIBERTAD
111953383;El Heroismo
39682480;Los Milanos
111926903;Calle 18
119622524;Carlos Soberon
173380686;Maracaibo
24306580;Rodolfo Rutte
111937047;REDUCTO
111942599;Calle 117
111967390;San Antonio
111952905;Alameda Los Horizontes
119622438;Intermedio
126129860;Rivadavia
192113321;Calle 10
111964210;Las Flores
60104913;Necochea
24307155;Huascar
111908536;Marical Ramon Castilla
111894977;Calle 63
184267224;Pasaje A
111968603;Alemeda Micaela Bastidas
118430301;Las Hortencias
111901124;San Antonio
68335706;Las Gravas
24295077;Guillermo Marconi
110062029;San Juan Bautista
111967546;Pasaje 2
111969059;CAMINO REAL
122215639;Jose Galvez
127873647;Los Bodegones
111920106;Lanceros de la Union
154906971;Buena Vista
162783932;Brasil
116992047;Juliaca
111927682;Jose enrique del Villar
111905247;Vicente Morales Duarez
55446877;Reynaldo Saavedra Pinon
172519442;La Laguna
124009427;Virgen del Chapi
116911807;Tomas Sanchez
111886010;Calle 57
111889127;San Miguel
72499925;San Felipe
111958031;Orquideas
111943099;Perez de Tudela
111883320;Santa Cruz
41013087;Psj Abancay
115663619;Torino
24315608;MALECON 28 DE JULIO
111930071;Calle 11
34089993;Montoya
111912964;Palca
122375974;Placido Jimenez
163820572;Trujillo
111936604;Santa Marina
111884530;Calle 8
111955955;Los Alcanfores
111959418;Calle 8
154970366;Las Dalias
127157831;Isla Beata
111922174;Las Palmeras
111892244;7 de Junio
111889812;Los Tulipanes
111924046;La Pampilla
111921230;Angamos
111799863;Ramon Trelles
111924457;Calle 20
111965103;Los Alcanfores
111882564;Akapana
48029159;Lambayeque
28317065;Los Huarangos
201423232;Av. Panamericana Norte
172356281;Avenida B
40268971;Giotto
111879723;Carlos Concha
47519120;Calle Arcaparro
111928872;Cuzco
36939485;Toledo
14386816;Meliton Porras
37434862;TERCERA
111955391;Calle 1
110061784;Los Naranjos
24306424;Guardia Chalaca
116953565;Rio Marona
154969838;Miguel Iglesias
111935378;Paruro
24332616;Prol. Kiwi
116948930;Callao
111890905;Alfonso Ugarte
111958088;Los Olivos
114396098;Angel Revoredo
74849556;Juan Crespo y Castillo
111909337;Los Pinos
41002337;Julio Rodavero
111935979;Jorge Chavez
25137853;Av. Mexico
111918053;Cabo Blanco
35557450;Jr. Ayacucho
4828731;Naranjal
166393728;Hermanos Ayar
111907160;Calle 43
111883255;Huascar
71069638;Sabogal
34111863;El Sol
183453720;Las Lomas
111936916;Calle 1
111902694;Pasaje 3
77861282;Pilcomayo
53392818;Calle 14
119631119;Calle 22
127471413;Manuel Medrano
11988611;Chacarilla
115610872;Mitobamba
34401792;Apurimac
111895261;Trinidad Moran
24306300;Bernardo Monteagudo
110061891;Calle 60
64222864;De las Bellas Artes
34401733;Callao
24306555;Salazar Bondi
24295142;Avenida Alvarez de Arenales
111894530;Los Pinos
111960697;Huamanga
108165155;Santo Tomas
27877491;Los Gorriones
111966764;2 de Mayo
111888118;Parque 12 de Octubre
111909915;Ollantay
111800047;San Martin
70196508;Jose De San Martin
111958799;Calle 3
111821269;Busano
111952075;Avenida D
111912641;Interno Carhuasi
111893422;Calle 9
111883981;El Valle
183760382;Amapolas
149076906;Grau
111821196;Boston
49772115;Avenida El Pacifico
68314488;Los Acianos
24252765;General Borgoño
164310082;Las Dalmacias
163717960;Ca. Tambo Viejo
111908262;Calle 9
111967697;Jiron 6
71283656;Pasaje 1
111909546;Las Praderas
111912076;Calle 8
115511048;Las Verbenas
111944981;Ayllu
111799870;Cahuide
35920534;25 de Setiembre
44111791;Av. Universitaria
111908386;Vasco de Gama
111969802;Diego Ferre
111905914;General Cordova
36980526;Los Carrizos
115626787;Pasaje 9
122215618;Nazca
111921225;La Paz
33820247;Capitan E. Gutierrez Rondon
68676017;Calle 6
111969675;Almirante Miguel Grau
111964281;Calle 3 B
111934335;Los Jazmines
111966936;CALLE 2
70810351;Villa Libertad
111916529;Osa Mayor
71284154;Pasaje 48
111799919;Los Gladiolos
165310360;Calle 6
230163794;Juan de Arona
111954877;La Mar
111799994;Calle 18
71089925;Tumbes
24307036;Ca. Olavegoya
153679145;Revolución
163822889;Ancash
111952797;Almirante Miguel Grau
111947287;Mancora
165602375;Rafael
49796724;Avenida La Marina
111935709;Arequipa
111890174;Santo Toribio
111907370;Los Castillos
90291316;Puerto Eten
173382671;Victor Raul Haya de la Torre
111910658;Andres Avelino Caceres
111921308;Hipolito Unanue
111910248;Monte Canelo
24295136;Almirante Martin Guisse
111962347;Elias Aguirre
119752745;Cerritos
24306635;Víctor Larco Herrera
91568615;Carlos Rodrigo
35170428;Fleming
37122093;Paraguay
121371895;San Martin
68526688;Avenida Santa Rosa de Lima
118291953;Quipaypampa
49438146;Montevideo
68859241;Las Pasionarias
111941286;Condorhuasi
71069502;Santa Celia
127471416;Antonio Cardenas
111968012;Lima
162783913;Calle 2
111928229;Calle 62
111880399;Matucana
111899310;Benjamin Franklin
172370409;Santa Prisca
46961280;Tomas Valle
108165068;San Gregorio
162142090;LIBERTAD
117755698;27 de Setiembre
111910778;Paracas
160684216;Santa Beatriz
111911709;Calle 1
70668505;Los Cardos
111896793;Bolognesi
125812107;Venancio Avila
34089858;Vieja Castilla
113541373;Don Felipe
24316032;Enrique del Horme
35186098;Huanuco
111891018;Cadiz
35580354;Anthon Van Dick
111914576;Calle 21
111895525;Bernard de Balaguer
111889971;San Martin
114396142;23 de Setiembre
115576108;Pasaje 48 A
35555582;Jr. Hipólito Unanue
47731251;Psj Miramar
111929190;Condesa de Lemos
111942705;San Gerardo
163967536;Los Manglares
118276365;Tupac Amaru
24306989;Inca Ripac
111886945;Calle 9
111886617;Gonzales Prada
67616324;Avenida Constelación
28815017;Avenida Brasil
203294106;Santa Inés
118276334;Almirante Miguel Grau
111915552;Almirante Miguel Grau
127471436;Alejandro Tirado
111963315;Pasaje 2
111894863;Jose Maria Vilchez
111963281;Mariano Melgar
111952697;Las Montañas
35600644;Eduardo Ford
118543034;2 de Mayo
111961379;Prol. Los Claveles
119622408;Alameda Coronel Emilio Althaus
111948877;Apolo
55490393;Av. Universitaria
152762228;Jr. Belizario Flores
119752663;Jose Ubalde
111907363;Tupac Yupanqui
68324932;Los Linos
111967934;Carlos Augusto Salaverri
111926100;Los Pinos
183453699;Avenida El Santuario
111906869;CALLE 3
111907784;Chosica
111881474;El Paraiso
124345119;Av. El Naranjal
111900301;Arequipa
111910698;Paita
50299538;Coral
35116339;Jose de Rivadeneyra
111940815;Las Dalias
111898187;Nevado Antaccasca
111889358;El Bergantin
111941785;Tungasuca
111906360;Sinchi Roca
111907564;Florida
111891182;Jesus Barbieri
24252524;Gonzales Prada
111932553;Juan Luis de la Puente Uceda
91568611;Manuel Angosto
119622362;Nicolas de Rivera
111880273;Calle 16
111598071;Vicente Panizo
111927474;Camilo Torres
111890731;Alberto Bueno
162142062;LIBERTAD
111922074;Manuel Jaramillo
24266526;General Córdova
111958791;Sacsayhuaman
33752922;28 de Julio
68523743;Piedra Bigua
116691755;Piura
111957516;Huayuccari
71283662;Calle G
24331959;Genaro Castro Iglesias
111901358;NICOLAS ARRIOLA
70648645;Los Tulipanes
36980530;Los Olmos
186793687;Calle 19
111957684;Cesar Vallejo
24306861;Santiago
111945006;Calle 3
72397720;Alameda Sur
68852735;Manuel Villar
111965954;Calle 3+
111951651;Los Rosales
164105992;Julio Calero
111959811;Ramon Castilla
75040435;Jr. Presa
173553712;Uruguay
111941409;Progreso
71210386;Clemente Palma
37749490;Avenida Caminos del Inca
111933342;Santa Rosa
122525624;El Pensamiento
111888555;Primavera
119622364;Calle 2
71089915;Piura
28816148;Av. Naciones Unidas
119622490;Guerra
162189569;Calle 10
159417974;Calle 7
25113530;Rio Chira
124276312;Calle 41
111960296;Calle 12
24307048;Avenida Ricardo Tizon y Bueno
111935121;Paez
39316800;Ovalo Melgarejo
71211321;Pasaje 31
111888063;Guardia Civil Sur
111906523;Ferrocarril
75980638;Manuel Seoane
144179580;Santiago de Chuco
75032328;Bello Horizonte
111964251;Costa Azul
111900951;CRUZ DE MOTUPE
111941248;Pucala
75036025;Jr. Teniente Arancibia
124146904;Calle 17
126614950;Barranca
122507465;Jorge Basadre
111930424;Lo Olivos
134752363;7 de Octubre
111940088;Chincheros
166393726;Vilcashuaman
111890992;LAS ROSAS
37615338;Jose Corzo
111952772;6 de Noviembre
111917065;Plaza de la Proporcion
111821203;La Paz
71284579;Calle E
111887149;Atahualpa
162142050;Industrias Unidas
68314492;Las Huamanripas
111944995;Pasaje 6
186793698;Los Geologos
72729847;Jr. Porres
111903142;San Martin
173706340;Regalgar
14341802;Rio Branco
43475529;Chiras
111921024;Calle 3
163611856;Los Pinos
111922902;Calle 3
111966638;Los Lirios
111963815;Calle 5
118276314;El Anis
163856886;Las Viñas
111924661;Industrial
189476547;Plutón
71070138;Santa Clara
70632190;Alfredo Mendiola
34112450;Camuco
111915369;Calle A14
111920351;Avenida Enrique Fermi
71094134;Veracruz
34863199;Luis Pardo
71082494;Oscar Barrenechea
118276271;Quipan
68324947;Jobos
111912228;Juan Martinez
111963264;SANTA RITA
111882786;Bonnemaison
111926107;La Alameda
70810363;D
111934765;Cahuide
111926215;Calle 3 B
24266598;Jorge Polar
115576127;Santa Marina
111941003;INDUSTRIAS UNIDAS
111940331;AVENIDA 4
68322568;Las Juncias
68523545;Piritas
116953620;Portillo
126129857;General Borgoño
71095751;Junín
111912805;Pucallpa
122375952;Los Granitos
39682449;Los Ruiseñores este
111966271;AVIACION
111966621;Nevado Huascarán
111956935;Calle 51
111914435;Las Palmeras
111880586;MONSERRATE
33237935;Leguia
111943913;Acomayo
72389956;Calle 13
49697245;Ancash
111912593;El Olivar
114396086;Calle 21
111902295;La Ribera
143779090;Belisario Suarez
111961050;San Pedro
24252166;Francisco Pardo y Aliaga
111898235;Las Azuncenas
103370602;Av. Lima
111944443;Leoncio Prado
111959316;San Martin
111883963;Pablo Saco Oliveros
111968505;santa Ines
111908699;Catalan
111962798;X
119524864;Los Escritores
111934825;Andres Avelino Caceres
68523745;Los Cuarzos
111952221;El Bosque
111892769;Lizandro de la Puente C.
77861281;Cahuide
70652180;Pocota
111944857;Calle 63
115572647;Los Abetos
111944203;Zorritos
111968739;Union
35580654;Los Sauces
111965451;Tambo Real
111925750;Pedro Jose Miota
114396131;Ramiro Prialé
127157888;Molokai
111935706;Teniente Carlos Jimenes C.
111907176;Las Flores
111936126;Los Olivos
111942265;Francisco Saens
165602373;Nidia
186174862;Los Pinos
111922013;Ascope
164241746;Alcides Vigo
111931402;Augusto Tamayo Vargas
126863392;Bolivar
111932286;Los Mecanicos
111931903;Las Fresas
24332466;Negocios
122215633;San Antonio de P.
111970492;LOS TULIPANES
111800048;Ciro Alegria
118204298;Las Brisas
119757336;Calle 47
111917884;Union
111954808;Hernando de la Valle
121070368;Av. Tingo Maria
173667751;Amauta
67626160;Jupiter
162783929;Los Ficus
24252846;José Pardo
111951183;Jorge Chavez
111912556;ATOCONGO
60104928;Julio Cesar Tello
111908798;TUPAC AMARU
111892079;ALAMEDA MANUEL LORENZO DE VIDAURRE
70807361;Calle 26
111918545;Ate
111598199;Calle 27
111959829;Inclan
124146807;Calle 1
68523737;Canto Rodado
24267031;Avenida Salaverry
115576274;Calle 60
123992476;Calle 38
111921985;Ramon Castilla
111934893;San Pedro
111909562;Isla de Corcovado
124161906;Calle 5
111897938;Virrey Amat
146372063;Los Tulipanes
121371424;Principal
111890142;El Colibri
64255198;"Paseo de la Republica; Via Expressa"
111799959;Los Cedros
71208173;Pedro Silva
75032326;Esmeraldas
111903600;Lluta
35557265;Jr. Cangallo
111940004;Los Castillos
111891289;Esteban Tuerten
37019819;Las Palmeras
111921899;SANTA ROSA
68530995;Los Alamos
111960591;Almirante Miguel Grau
111957554;Jupiter
111884903;Calle 3
153990949;3 de Octubre
111910618;F
111941308;San Carlos
124493350;La Florida
35920547;Federico Chopin
172840637;Los Alamos
115715295;Guzman Blanco
111950295;Calle 2
143917145;Ricardo Elias Aparicio
111967750;Guadalajara
111943170;Sacsayhuamán
111883047;Los Mirlos
71284168;Pasaje 60
157911257;El Sol
111884018;Mar Adriático
49321388;José Santos Chocano
166092778;Hatun Colla
71284157;Omega
111924328;Talara
111923817;LAS ORQUIDEAS
111916905;Prolongacion Javier Prado Este
68335666;Canto Rodado
117755691;San Francisco Solano
111923116;Arica
111945758;Pallka
70815683;Pasaje 13
130772856;Av. José Granda
127168240;4
111935801;BATALLON CALLAO NORTE
111934445;Calle 65
122375990;Los Gorriones
111598031;Av. Micaela Bastidas
68527713;Avenida Canto Bello
44114125;Hector Garcia Ribeyro
118300503;Calle 12
35069062;San Luis
111915870;San Juan de la Libertad
118408683;Valle Sagrado de Los Incas
35600934;Franz Schubert
70810354;Calle 2
111903708;Los Heroes
172762731;Marquesado
143867376;Las Redes
111955019;Tuman
75056944;San Antonio Oeste
111966663;Madre de Dios
115576221;Icaro
71075418;Pasaje 8
52967840;Las Margaritas
39359908;Aviacion
70807058;Los Taladros
35486880;Jose Coronado
34188401;San Luis
162142061;LIBERTAD
173216881;Separadora Industrial
131951105;Francisco Sarmiento de Gamboa
111899648;Hermilio Valdizan
49438012;Artigas
24306526;Lidio Mongilardi
172510806;Los Sauces
115838961;Las Rocas
111948818;Los Jazmines
111958291;Mariano Melgar
111903422;Tacna
111909257;El Progreso
110061913;Tinta
111905897;CALLE 2
70668464;Las Acuarinas
47826493;Santa Maria
37019799;Alameda de la Molina Vieja
111944834;Pedro Tejada
111909038;Se¥or de Los Milagros
90289360;De la Prosa
36051852;Los Ingenieros
111907317;El Quetzal
36777778;Los Nogales
35139461;Moyobamba
111894402;Cisne
111891031;CALLE 17
70659764;Huando
111914694;Sinchi Roca
68195182;Las Lomas
40721311;Perpetuo Socorro
111966933;El Huayco
4832972;Av. Tomas Valle
169320621;Urubues
28185415;FERNANDO TERAN
116691761;Los Incas
123992460;Calle 12
25139376;Av. Guillermo de la Fuente
121372085;31 de Julio
71284596;Calle 3
111937544;M. A. Asturias
67686831;Nevado Huascaran
110154260;Cl. Chavin
77861308;Ricardo Herrera
111903461;Pasaje 5
35170440;torriceli
111954301;El Artesano
111915683;Jose Oregon
111932078;Las Retamas
111598224;Pasaje 120
35600991;Amadeo Vives
37566783;Alicante
24332265;SANTA LUCIA
111946118;Los Sauces
